,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2338,"Lake Forest, Raleigh, NC",35.87783325,-78.6282910060246,Chick-fil-A,35.87541,-78.623941,Fast Food Restaurant
2339,"Lake Forest, Raleigh, NC",35.87783325,-78.6282910060246,HomeGoods,35.874383,-78.624752,Furniture / Home Store
2340,"Lake Forest, Raleigh, NC",35.87783325,-78.6282910060246,Gourmutt's Bakery,35.875033694220335,-78.62515982183356,Pet Store
2341,"Lake Forest, Raleigh, NC",35.87783325,-78.6282910060246,Contact Lens Institute,35.88071417973187,-78.62691035780126,Medical Center
2342,"Lake Forest, Raleigh, NC",35.87783325,-78.6282910060246,CrossFit Sua Sponte,35.87490211,-78.62547816,Gym
2343,"Falls Church, Raleigh, NC",35.86115055,-78.6140423265626,Capital City Insurance,35.860844713943855,-78.61898803714212,Insurance Office
2344,"Falls Church, Raleigh, NC",35.86115055,-78.6140423265626,LPM Monogramming,35.864828,-78.616165,Arts & Crafts Store
2345,"Falls Church, Raleigh, NC",35.86115055,-78.6140423265626,Whitehall Community Pool,35.863333,-78.609699,Pool
2346,"Stoneham Acres, Raleigh, NC",35.74710275,-78.6077065606797,SRMHS Baseball Field,35.74505001079187,-78.60399226598922,Baseball Field
2347,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,The Cardinal,35.78962574787267,-78.64513787138469,Dive Bar
2348,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Fred Fletcher Park,35.79310182799554,-78.64970684051514,Park
2349,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Peace Camera,35.78852358445824,-78.64486518712633,Camera Store
2350,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Flash House,35.78852566726682,-78.64651485020464,Dive Bar
2351,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Peace Street Inspection Center,35.78882177011177,-78.64763393411187,Auto Garage
2352,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Dunkin Donuts,35.79246375270181,-78.64176041757827,Donut Shop
2353,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Cup O Jane,35.79373254586822,-78.6420762467817,Food Truck
2354,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Urban Village,35.793008,-78.646513,Gift Shop
2355,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Wine & Design,35.79007434944189,-78.64446986731677,Art Gallery
2356,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
2357,"Glenwood, Raleigh, NC",35.79292615,-78.6453989136656,Glam Lounge,35.78949368791695,-78.64487323104149,Cosmetics Shop
2358,"Crabtree Woods, Raleigh, NC",35.83659865,-78.6857320526552,J. Alexander's,35.84063468202166,-78.68454707371453,American Restaurant
2359,"Crabtree Woods, Raleigh, NC",35.83659865,-78.6857320526552,Homewood Suites by Hilton Crabtree Valley,35.83619592263273,-78.68052810430527,Hotel
2360,"Crabtree Woods, Raleigh, NC",35.83659865,-78.6857320526552,"Oak Grove Technologies, Llc.",35.836535,-78.687916,IT Services
2361,"Crabtree Woods, Raleigh, NC",35.83659865,-78.6857320526552,Johnny's Bottom Lake,35.833985866222825,-78.68596126591588,Lake
2362,"Crabtree Woods, Raleigh, NC",35.83659865,-78.6857320526552,GlenLake Cafe,35.83607084254519,-78.68899357848258,Deli / Bodega
2363,"Crabtree Woods, Raleigh, NC",35.83659865,-78.6857320526552,Camden Manor Park Pool,35.83941991199075,-78.6898522688582,Pool
2364,"Oakmont, Raleigh, NC",35.81381505,-78.5693393132634,Skycrest & New Hope,35.811382524625415,-78.56640558310588,Intersection
2365,"Oakmont, Raleigh, NC",35.81381505,-78.5693393132634,Ecomaster,35.81714,-78.5682,Construction & Landscaping
2366,"Lisbon Woods, Raleigh, NC",36.814502,-76.414619,WBAC Baseball (Chittum Complex),36.81330947453046,-76.4103912098175,Baseball Field
2367,"Lisbon Woods, Raleigh, NC",36.814502,-76.414619,Western Branch Baseball Fields,36.812058216666664,-76.41074856666667,Baseball Field
2368,"Meadows at Eaglechase, Raleigh, NC",35.7563549,-78.5530454803934,HRP Construction Roofing,35.75587,-78.55042,Construction & Landscaping
2369,"Meadows at Eaglechase, Raleigh, NC",35.7563549,-78.5530454803934,"Alluminated, LLC",35.7552,-78.55587,Business Service
2370,"Meadows at Eaglechase, Raleigh, NC",35.7563549,-78.5530454803934,Grounds Cafe,35.7579085,-78.5490802,Music Venue
2371,"Meadows at Eaglechase, Raleigh, NC",35.7563549,-78.5530454803934,TonyPo Clothing Company,35.75903284083559,-78.54943513870239,Clothing Store
2372,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Jill's Beach,35.80533110698686,-78.62469953614978,Tanning Salon
2373,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Snoopy's Hot Dogs & More,35.807236486460674,-78.62494888261027,Hot Dog Joint
2374,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Lynnwood Brewing Concern,35.808067569517604,-78.62192694855835,Brewery
2375,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Chirba Chirba Dumpling,35.807970421725926,-78.62186671342924,Food Truck
2376,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Capital Creations Gourmet Pizza,35.80536389643685,-78.62470566541967,Pizza Place
2377,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Hummingbird Cafe,35.807914029491904,-78.62147269386247,Café
2378,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,The Bison,35.80766101502069,-78.62525301029795,Dive Bar
2379,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Sub Noir Brewing Co.,35.80899399291014,-78.62306702863765,Brewery
2380,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Jerry's Grill,35.807596865590284,-78.62533652510058,Burger Joint
2381,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Dancing Moon Books & Gifts,35.80547007863717,-78.62465392162153,Gift Shop
2382,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,cave 1912,35.80775662470213,-78.63076672461806,Wine Bar
2383,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Wake Forest Road B P,35.807426704204175,-78.62443149665387,Gas Station
2384,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,High Park Bar & Grill,35.80719998706197,-78.63062454135692,Bar
2385,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Passage Consignment Shoppe,35.806232442208156,-78.62424383713747,Thrift / Vintage Store
2386,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Thompson Lynch Company,35.807279506199336,-78.62168937019236,Furniture / Home Store
2387,"Fairfield, Raleigh, NC",35.80675755,-78.625619003224,Lighthouse Food Mart,35.80788417454528,-78.63074873187163,Convenience Store
2388,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Kanki Japanese House of Steaks & Sushi,35.841891689418766,-78.61039365304475,Japanese Restaurant
2389,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Pei Wei,35.842422,-78.611979,Asian Restaurant
2390,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Thai House,35.83701786223757,-78.61503526625539,Thai Restaurant
2391,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Red Lobster,35.841141,-78.610722,Seafood Restaurant
2392,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Bojangles' Famous Chicken 'n Biscuits,35.841228511460066,-78.61227605358181,Fast Food Restaurant
2393,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Hooters,35.8385462,-78.6118896,American Restaurant
2394,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Carolina Ale House,35.8429202519922,-78.61258795622899,Sports Bar
2395,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Lidl,35.83992691438968,-78.61104565325918,Grocery Store
2396,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Panda Express,35.839344,-78.612526,Chinese Restaurant
2397,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,GNC,35.8431891144731,-78.61111471365638,Supplement Shop
2398,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Redbox,35.843319,-78.613485,Video Store
2399,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Los Cuates,35.84221736806782,-78.61038267414825,Mexican Restaurant
2400,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Dunkin' Donuts,35.84169538493713,-78.61247536263431,Donut Shop
2401,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Firestone Complete Auto Care,35.83993742,-78.61223146,Automotive Shop
2402,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Verizon,35.84264285525194,-78.61103944015889,Mobile Phone Shop
2403,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Food Lion Grocery Store,35.84104260746239,-78.61312884564886,Supermarket
2404,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,TGI Fridays,35.8391231307109,-78.61290358387578,American Restaurant
2405,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Walgreens,35.84048817292668,-78.61237853765488,Pharmacy
2406,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Domino's Pizza,35.84270596201301,-78.61088991165161,Pizza Place
2407,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,McDonald's,35.83879214075264,-78.6115391633939,Fast Food Restaurant
2408,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,Golden China,35.84116136547742,-78.61362481192766,Chinese Restaurant
2409,"Somerset, Raleigh, NC",35.8410275,-78.6156979345771,The Falls Centre,35.842762864689945,-78.61152486259218,Shopping Mall
2410,"Bolton, Raleigh, NC",53.5885166,-2.535347,Costa Coffee,53.58472486032259,-2.5371215525341184,Coffee Shop
2411,"Bolton, Raleigh, NC",53.5885166,-2.535347,Pets At Home,53.58545110759349,-2.536893565611229,Pet Store
2412,"Bolton, Raleigh, NC",53.5885166,-2.535347,Boots,53.5851972419986,-2.5362226704617044,Pharmacy
2413,"Bolton, Raleigh, NC",53.5885166,-2.535347,Currys PC World,53.58590291916038,-2.5386986048872586,Electronics Store
2414,"Bolton, Raleigh, NC",53.5885166,-2.535347,Wren Kitchens - Bolton,53.585961363731904,-2.5383085012435913,Furniture / Home Store
2415,"Bolton, Raleigh, NC",53.5885166,-2.535347,M&S Café,53.58485788054287,-2.535772935854175,Café
2416,"Oak Grove, Raleigh, NC",35.75142295,-78.6792252183768,The Partio,35.75074,-78.684596,Beer Garden
2417,"Oak Grove, Raleigh, NC",35.75142295,-78.6792252183768,UV At 2505 Pool,35.7473659467107,-78.67688337962247,Pool
2418,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Mura Japanese Restaurant,35.83663956002801,-78.64336850966939,Sushi Restaurant
2419,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,bartaco North Hills,35.83647137600244,-78.64347413836347,Taco Place
2420,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Renaissance Raleigh North Hills Hotel,35.8361951,-78.6436952,Hotel
2421,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Target,35.836292,-78.64261,Big Box Store
2422,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Mia Francesca Trattoria,35.8362182367447,-78.64395114306092,Italian Restaurant
2423,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Natural Body Spa & Shop,35.83644361557445,-78.64349549740413,Spa
2424,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Anthropologie,35.83682472833517,-78.64316121632928,Women's Store
2425,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Starbucks,35.836132863526636,-78.6422610282898,Coffee Shop
2426,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Viva Chicken North Hills,35.83697219786668,-78.64334464073181,Peruvian Restaurant
2427,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Smoothie King,35.836399,-78.643312,Smoothie Shop
2428,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Fitness Connection - North Hills,35.836532961832546,-78.64323735237122,Gym
2429,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,CVS pharmacy,35.835987162733,-78.64219637457876,Pharmacy
2430,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,41Hundred,35.836057156114435,-78.64381078301514,American Restaurant
2431,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,Plow & Hearth Raleigh Store,35.83649640235824,-78.64339870145248,Furniture / Home Store
2432,"Spring Hill, Raleigh, NC",35.8329928,-78.6458967815038,JCPenney,35.8371809,-78.643887,Department Store
2433,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Starbucks,35.90486918,-78.60189789,Coffee Shop
2434,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Harris Teeter,35.90517357625573,-78.60093767350446,Supermarket
2435,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Massage Envy,35.905921,-78.599977,Spa
2436,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,NC Japan Express,35.90539269320433,-78.60022764673639,Japanese Restaurant
2437,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Great Clips,35.90501685111136,-78.60010164409238,Salon / Barbershop
2438,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Kohl's,35.90549,-78.602343,Department Store
2439,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,City Barbeque,35.90194977746827,-78.60288800479863,BBQ Joint
2440,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Sprouts Farmers Market,35.90118970813442,-78.60254287719727,Grocery Store
2441,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Bad Daddys Burger Bar,35.90183308815089,-78.6036599061914,Burger Joint
2442,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Moe's Southwest Grill,35.9056531,-78.5999483,Restaurant
2443,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Beverly Nail & Spa,35.905608315346754,-78.6004964838725,Nail Salon
2444,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,GNC,35.90521476385969,-78.60158659383293,Supplement Shop
2445,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,The UPS Store,35.905078854815734,-78.60009606594912,Shipping Store
2446,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Hallmark Creations,35.905600891504136,-78.60019896410137,Gift Shop
2447,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,McDonald's,35.906364308346966,-78.60138733721162,Fast Food Restaurant
2448,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Falls Pointe Shopping Center,35.9057570012902,-78.60104891269785,Shopping Mall
2449,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Walgreens,35.90772047967298,-78.60192060470581,Pharmacy
2450,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Elle Hair Spa,35.90547382076038,-78.60039378310499,Health & Beauty Service
2451,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,pure barre,35.90550176371309,-78.6006581219752,Gym
2452,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Manhattan Pzza,35.904733,-78.600255,Pizza Place
2453,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Learning Express,35.904834107162834,-78.60055003072449,Toy / Game Store
2454,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Yopop,35.90525477668199,-78.60041145195959,Ice Cream Shop
2455,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,PetPeople,35.906217,-78.600505,Pet Store
2456,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Chronic Tacos,35.901795,-78.602322,Mexican Restaurant
2457,"Finley Crest, Raleigh, NC",35.9043983,-78.5991628951677,Olive Park,35.90142723521537,-78.60205725142731,Shopping Plaza
2458,"Kentwood, Raleigh, NC",35.78019825,-78.6979965531278,Kentwood Park Disc Golf Course,35.77655027552576,-78.6965884689379,Disc Golf
2459,"Kentwood, Raleigh, NC",35.78019825,-78.6979965531278,Kentwood Park,35.776379413482864,-78.69655570337686,Park
2460,"Kentwood, Raleigh, NC",35.78019825,-78.6979965531278,Kentwood Tennis,35.776209,-78.696848,Tennis Court
2461,"Montague, Raleigh, NC",35.7737189,-78.6259758,Camden Street Learning Garden,35.77532544461531,-78.6262170665902,Garden
2462,"Montague, Raleigh, NC",35.7737189,-78.6259758,Davie Street Park,35.775543500635536,-78.62412227039003,Park
2463,"Montague, Raleigh, NC",35.7737189,-78.6259758,Al-Aseel,35.776844,-78.6268,Mediterranean Restaurant
2464,"Montague, Raleigh, NC",35.7737189,-78.6259758,Hargett St,35.77770548386606,-78.62619489959654,Scenic Lookout
2465,"Montague, Raleigh, NC",35.7737189,-78.6259758,"The Shoaf Law Firm, P.A.",35.77796629120916,-78.62495722143179,Lawyer
2466,"Montague, Raleigh, NC",35.7737189,-78.6259758,Hargett House of High Cuisine,35.777962,-78.627295,Comfort Food Restaurant
2467,"Bedford Heights, Raleigh, NC",35.79393445,-78.673476425,Prince Hookah Lounge,35.78982774111368,-78.67557235139846,Hookah Bar
2468,"Bedford Heights, Raleigh, NC",35.79393445,-78.673476425,Zen Garden,35.79503007767588,-78.67499244122493,Garden
2469,"Bedford Heights, Raleigh, NC",35.79393445,-78.673476425,One Oh Threezy,35.79246722416191,-78.67599160858697,Karaoke Bar
2470,"Bedford Heights, Raleigh, NC",35.79393445,-78.673476425,Isabella Cannon Park,35.79271770363598,-78.66985977462106,Park
2471,"Bedford Heights, Raleigh, NC",35.79393445,-78.673476425,Playground,35.791699491913754,-78.6696603590638,Playground
2472,"Bedford Heights, Raleigh, NC",35.79393445,-78.673476425,Frankenstorm,35.79673864136731,-78.67738188169766,Ski Area
2473,"Emerald Chase, Raleigh, NC",35.8975283,-78.663224972791,Healthtrax Fitness And Wellness,35.89620644133194,-78.6588528288294,Gym / Fitness Center
2474,"Emerald Chase, Raleigh, NC",35.8975283,-78.663224972791,Synergy Spa North Raleigh,35.89605284058923,-78.65982757053632,Spa
2475,"Emerald Chase, Raleigh, NC",35.8975283,-78.663224972791,Triangle Nutrition,35.900976,-78.663117,Food
2476,"Emerald Chase, Raleigh, NC",35.8975283,-78.663224972791,Patti's Cafe,35.89592503854692,-78.65845367284003,Café
2477,"Five Points Village, Raleigh, NC",35.805429,-78.639561677619,Hayes Barton Nails,35.80666834757097,-78.63895051527145,Cosmetics Shop
2478,"Five Points Village, Raleigh, NC",35.805429,-78.639561677619,barre3 Raleigh - Five Points,35.80412175271804,-78.64474068277542,Gym / Fitness Center
2479,"Five Points Village, Raleigh, NC",35.805429,-78.639561677619,Bloomsbury Bistro,35.804197493640814,-78.6448353725947,New American Restaurant
2480,"Five Points Village, Raleigh, NC",35.805429,-78.639561677619,Rite Aid,35.803834,-78.64474,Pharmacy
2481,"Five Points Village, Raleigh, NC",35.805429,-78.639561677619,Fresh Coat Of Paint Designs @MFM,35.806287,-78.638696,Arts & Crafts Store
2482,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,The Cardinal,35.78962574787267,-78.64513787138469,Dive Bar
2483,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Fred Fletcher Park,35.79310182799554,-78.64970684051514,Park
2484,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Peace Camera,35.78852358445824,-78.64486518712633,Camera Store
2485,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Flash House,35.78852566726682,-78.64651485020464,Dive Bar
2486,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Peace Street Inspection Center,35.78882177011177,-78.64763393411187,Auto Garage
2487,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Dunkin Donuts,35.79246375270181,-78.64176041757827,Donut Shop
2488,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Cup O Jane,35.79373254586822,-78.6420762467817,Food Truck
2489,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Urban Village,35.793008,-78.646513,Gift Shop
2490,"Glenwood Station, Raleigh, NC",35.79292615,-78.6453989136656,Wine & Design,35.79007434944189,-78.64446986731677,Art Gallery
